店舖名稱,店舖號,服務編號,地址,電話
全家新莊中原店,012008,11404,新北市新莊區中原路297號,"02-77095979, 02-89920047"
全家新莊新和港店,018419,10402,新北市新莊區中港一街143號,"02-77095981, 02-29938945"
全家新莊中港店,016775,10544,新北市新莊區中港路126號,"02-77095982, 02-29944832"
全家新莊中美店,011855,14479,新北市新莊區中港路413＆415號1樓,"02-77095983, 02-22796927"
全家新莊華寧店,013363,14469,新北市新莊區中華路一段8號1樓,"02-77136512, 02-29946014"
全家新莊首富店,016500,12393,新北市新莊區中華路二段5號,"02-29902714, 02-29902685"
全家新莊中榮店,012508,11589,新北市新莊區中榮街84號,"02-77095986, 02-29983442"
全家新莊新工店,018745,15779,新北市新莊區五工二路81號一樓,"02-77096116, 02-22989786"
全家新莊福基店,012152,10697,新北市新莊區化成路812號,"02-77096109, 02-85211601"
全家新莊福成店,014648,54648,新北市新莊區化成路552號1樓及地下室,"02-77293376, 02-29948672"
全家新莊新市店,014920,54920,新北市新莊區化成路431巷76號,"02-77293789, 02-85212417"
全家新莊樹成店,017370,56192,新北市新莊區化成路738號,"02-77463197, 02-85214163"
全家新莊天美店,013499,14524,新北市新莊區天祥街42號1樓,"02-77095990, 02-29030732"
全家新莊新雙鳳店,014082,53791,新北市新莊區天祥街2號,"02-77463956, 02-29011246"
全家新莊維新店,017683,50361,新北市新莊區四維路147號1樓,"02-77095991, 02-22041652"
全家新莊德祐店,017910,50510,新北市新莊區四維路150巷9號1樓,"02-77095992, 02-22083680"
全家新莊民本店,012111,11833,新北市新莊區民本街23巷2號1樓,"02-77095993, 02-22032338"
全家新莊民和店,018600,50975,新北市新莊區民安西路247號1樓,"02-77095996, 02-22049299"
全家新莊光明店,018926,58926,新北市新莊區民安西路192號1樓,02-22062208
全家新莊富安店,017995,18786,新北市新莊區民安路285之1號,"02-77095997, 02-22046753"
全家新莊立信店,017020,19459,新北市新莊區立信一街12號,"02-77095998, 02-29982115"
全家新莊自成店,013388,14475,新北市新莊區自信街2號1樓,"02-77096001, 02-29949824"
全家新莊自強店,011946,12374,新北市新莊區自強街2號,"02-77096002, 02-89916578"
全家新莊盛寧店,018806,14526,新北市新莊區西盛街151號1樓,"02-77096003, 02-22030264"
全家新莊盛華店,015641,14682,新北市新莊區西盛街390號1樓,"02-22043859, 02-22046755"
全家新莊興盛店,018231,16264,新北市新莊區西盛街230號1樓,"02-77096005, 02-22047033"
全家新莊昌平店,016436,10514,新北市新莊區昌平街50號,"02-77096009, 02-29906374"
全家新莊昌盛店,016226,12558,新北市新莊區昌盛街67號一樓,"02-77096007, 02-22764464"
全家新莊明中店,011756,15895,新北市新莊區明中街45號之2一樓,"02-77096098, 02-29937198"
全家新莊建中店,014580,11804,"新北市新莊區建中街118號,120號,122號","02-77096010, 02-22779137"
全家新莊建安店,018889,11078,新北市新莊區建安街42號,"02-77096093, 02-22044299"
全家新莊建興店,016179,12458,新北市新莊區建安街18號1樓,"02-77096092, 02-22015482"
全家新莊建國店,015298,14176,新北市新莊區建國一路49號1樓右半,"02-77096096, 02-29081905"
全家新莊學輔店,014145,18879,新北市新莊區建國一路2號,"02-77096095, 02-29018239"
全家新莊新園寧店,012608,52301,新北市新莊區建興街101號,"02-77397481, 02-29949325"
全家新莊新建明店,018306,52392,新北市新莊區後港一路48號1樓,"02-77136823, 02-22048981"
全家新莊頭前店,016776,15600,新北市新莊區思源路595號一樓,"02-77096008, 02-85217886"
全家新莊北醫店,012848,52848,新北市新莊區思源路127號,"02-77463193, 02-29944981"
全家新莊超級店,017372,57148,新北市新莊區莊崑路25號1樓,"02-77462663, 02-22045567"
全家新莊金富店,018757,50976,新北市新莊區富國路176巷7號1樓,"02-77096099, 02-22023655"
全家新莊富國店,019131,59131,"新北市新莊區富國路1號1樓,地下室",02-29017159
全家新莊景德店,014156,11147,新北市新莊區景德路382號,"02-77096101, 02-22064530"
全家新莊天成店,013365,14414,新北市新莊區新北大道七段219號,"02-77096091, 02-29018545"
全家新莊城邦店,017645,57645,新北市新莊區新北大道三段7號1樓,"02-77462862, 02-85216513"
全家新莊新泰店,017968,10854,新北市新莊區新泰路146號,"02-77096102, 02-29972384"
全家新莊新立店,013951,10990,新北市新莊區新泰路225巷1號1樓,"02-77096103, 02-29922460"
全家新莊金泰店,014948,54826,新北市新莊區新泰路305巷1號1樓,"02-77292350, 02-29902069"
全家新莊泰豐店,017043,57043,新北市新莊區新泰路3巷1號,"02-77462239, 02-22026118"
全家新莊武廟店,018182,10396,"新北市新莊區新莊路435號,435號之1","02-77096105, 02-29975613"
全家新莊海山店,016586,10583,新北市新莊區新莊路741號1樓,"02-77096106, 02-22042064"
全家新莊新樹店,013771,16789,新北市新莊區新樹路613號1樓,"02-77136513, 02-22075970"
全家新莊通樹店,018641,58641,新北市新莊區新樹路288號1樓,"02-77286808, 02-22043156"
全家新莊新豐店,018897,58897,新北市新莊區新豐街13號1樓,02-22020432
全家新莊萬安店,013410,10199,新北市新莊區萬安街80號,"02-77096107, 02-22037583"
全家新莊裕民店,014809,14681,新北市新莊區裕民街97號1樓,"02-77096108, 02-29017969"
全家新莊仁義店,015961,10882,新北市新莊區福壽街38號1F,"02-77096112, 02-29962848"
全家新莊福祿店,018907,15153,新北市新莊區福壽街81號1樓,"02-77096113, 02-89938193"
全家新莊新福義店,014457,54337,新北市新莊區福壽街132號1樓,"02-77462852, 02-29964281"
全家新莊福樂店,015827,19458,新北市新莊區福樂街30號1樓,"02-77096115, 02-89923468"
全家新莊城市店,018508,57875,新北市新莊區樹新路200號1樓,"02-77463824, 02-22046595"
全家新莊正龍店,018135,58135,新北市新莊區龍安路9號1樓,"02-77462660, 02-29046684"
全家新莊金豐店,015960,50788,新北市新莊區豐年街66號1樓,"02-77096117, 02-22069828"
全家新莊祥鳳店,016518,19179,新北市新莊區雙鳳路106-1號,"02-77096118, 02-29022674"
全家新莊三鳳店,016802,54149,新北市新莊區雙鳳路130號,"02-77301209, 02-29080840"
全家新莊瓊泰店,018345,57947,新北市新莊區瓊泰路71號1樓,"02-77463036, 02-22049577"
全家泰山白金店,015463,50083,新北市泰山區仁愛路108號1樓,"02-77096495, 02-22979409"
全家泰山同興店,016581,12965,"新北市泰山區仁義路220巷2號,8號1樓","02-77096496, 02-29007443"
全家泰山民權店,015408,12271,新北市泰山區民權路29號1樓,"02-77096497, 02-22968230"
全家泰山辭修店,016363,10842,新北市泰山區明志路一段374號1樓,"02-77096499, 02-22971269"
全家泰山義學店,018367,11549,新北市泰山區明志路二段47號,"02-77096501, 02-29001245"
全家泰山明豐店,015991,12685,新北市泰山區明志路二段383號1樓,"02-77096500, 02-29048829"
全家泰山工專店,017682,11211,新北市泰山區明志路三段170號,"02-77136510, 02-29046856"
全家泰山南科店,018833,55812,新北市泰山區南林路98號支援二棟6樓販賣部,02-29045893
全家泰山南亞店,017660,57660,新北市泰山區大科村南林路98號8樓販賣部,02-29045869
全家泰山麗池店,012416,12173,新北市泰山區泰林路二段518號,"02-77096506, 02-29007046"
全家泰山黎明店,014458,12896,"新北市泰山區泰林路二段575號,577號1樓","02-77096503, 02-22979445"
全家泰山憲訓店,018803,16358,新北市泰山區泰林路二段364號1樓,"02-77096502, 02-29005487"
全家泰山新泰林店,014432,54432,新北市泰山區泰林路二段107號1樓,"02-77337891, 02-29000777"
全家泰山新貴子店,013058,53058,新北市泰山區貴子路38號1樓,"02-77300584, 02-29036660"
全家泰山輔醫店,016639,56639,新北市泰山區貴子路69號B1,"02-77467157, 02-29014162"
全家泰山福興店,017828,10262,新北市泰山區福興一街60號一樓,"02-77096498, 02-85311767"
全家林口工六店,018322,11096,新北市林口區工六路78號,"02-77096845, 02-26016951"
全家林口麗林店,015407,14270,新北市林口區中山路522號1樓,"02-77136507, 02-26024790"
全家林口南林店,015867,19178,新北市林口區中山路555號,"02-77096743, 02-26010881"
全家林口中正店,016361,10649,新北市林口區中正路266號,"02-77096746, 02-26015562"
全家林口新僑大店,015550,52422,新北市林口區中正路55號1樓,"02-77136833, 02-26014016"
全家林口菁埔店,016401,15413,新北市林口區仁愛路一段292號,"02-77096748, 02-26017544"
全家林口新高中店,015436,53420,新北市林口區仁愛路二段156號1樓,"02-77302076, 02-86012624"
全家林口守護店,018446,58446,新北市林口區仁愛路二段206之3號1樓,"02-77134908, 02-86018134"
全家林口文園店,014946,50191,新北市林口區公園路178號1樓,"02-77096749, 02-26090261"
全家林口住都店,018447,58447,新北市林口區文化一路一段166-1號1樓,"02-77136072, 02-26068053"
全家林口樂活店,016942,56942,新北市林口區文化二路一段269號1樓,"02-77462052, 02-26089613"
全家林口隆林店,019144,16886,"新北市林口區文化二路二段90,92號","02-77096840, 02-26022405"
全家林口新都店,014068,16970,"新北市林口區文化三路一段557號,559號1樓","02-77096841, 02-26009183"
全家林口幸福店,019053,51423,新北市林口區文化三路一段35號1樓,"02-77137240, 02-26098325"
全家林口影城店,018230,54003,新北市林口區文化三路一段406號1樓,"02-77301629, 02-26090534"
全家林口廣場店,015437,54859,新北市林口區文化三路一段223號一樓,"02-77292351, 02-26069860"
全家林口環球店,018622,56419,新北市林口區文化三路一段2號1樓,"02-77467325, 02-26083394"
全家林口菁英店,017041,57041,新北市林口區文化三路一段121號1樓,"02-77462176, 02-26089574"
全家林口采都店,019033,59033,新北市林口區民族路86號1樓,02-26005775
全家林口忠孝店,012028,11680,新北市林口區忠孝路601號,"02-77136508, 02-26085421"
全家林口竹林店,012288,10808,新北市林口區林口路126號1F,"02-77096846, 02-26024731"
全家林口文義店,019055,53513,新北市林口區信義路289號,"02-77463059, 02-26090866"
全家林口南勢店,016617,19277,新北市林口區南勢街228號1樓,"02-77096848, 02-26007216"
全家林口醒吾店,017967,10547,新北市林口區東林村粉寮路一段66號1樓,"02-77096843, 02-26031858"
全家林口國宅店,019137,12594,新北市林口區麗園一街4巷1號1之4,"02-77096849, 02-26081140"
全家蘆洲九蘆店,016437,54338,新北市蘆洲區九芎街66號1樓,"02-77462955, 02-28482350"
全家蘆洲恆德店,015465,11890,"新北市蘆洲區三民路26巷22號,24號","02-77230530, 02-82814638"
全家蘆洲希望店,017042,57042,新北市蘆洲區三民路378之3號1樓,"02-77462235, 02-82866754"
全家蘆洲徐匯店,018448,58448,新北市蘆洲區中山一路25號1樓,"02-77136079, 02-82811345"
全家蘆洲中央店,018908,12005,新北市蘆洲區5鄰中央路56號,"02-77230536, 02-82850698"
全家蘆洲正原店,016475,11977,新北市蘆洲區中正路185巷19號,"02-77230532, 02-22892773"
全家蘆洲保正店,018590,58590,新北市蘆洲區中正路181-1號部份及2樓全部,"02-77137213, 02-82811438"
全家蘆洲新福原店,013983,52795,新北市蘆洲區中原路70號,"02-77337587, 02-22892264"
全家蘆洲華安店,016176,14271,新北市蘆洲區中華街6巷52號1樓,"02-77230533, 02-28488839"
全家蘆洲興賢店,015640,18711,新北市蘆洲區中興街60號1樓,"02-77230535, 02-82866445"
全家蘆洲新民愛店,015267,51366,新北市蘆洲區仁愛街81號1樓,"02-77230537, 02-28470046"
全家蘆洲新民生店,018208,52335,新北市蘆洲區民生街123號1樓,"02-77136227, 02-22852487"
全家蘆洲民星店,018947,10862,"新北市蘆洲區民族路424,424之1號1樓","02-77230541, 02-28472257"
全家蘆洲玉清店,013986,10949,"新北市蘆洲區民族路178號,180號一樓","02-77230539, 02-82822002"
全家蘆洲民華店,018909,11330,"新北市蘆洲區民族路422巷82弄14,16號","02-77230540, 02-82831441"
全家蘆洲民仁店,017018,11596,新北市蘆洲區民族路448號,"02-77230542, 02-82835024"
全家蘆洲仁德店,017021,14680,新北市蘆洲區民族路74號1樓,"02-77230543, 02-82812279"
全家蘆洲保佑店,016499,52933,新北市蘆洲區民族路423號,"02-77094195, 02-82855113"
全家蘆洲保新店,016151,53295,新北市蘆洲區民族路387號,"02-77463378, 02-82860534"
全家蘆洲名族店,016020,56020,新北市蘆洲區民族路251號1樓,"02-77397920, 02-82852406"
全家蘆洲義興店,014807,12818,"新北市蘆洲區民義街68巷2,6號1樓","02-77230545, 02-28484834"
全家蘆洲新虹展店,017557,53296,新北市蘆洲區民義街22巷18號,"02-77463379, 02-82862521"
全家蘆洲福安店,017369,16790,新北市蘆洲區民權路66號1樓,"02-77230546, 02-82854511"
全家蘆洲新鷺江店,018023,51873,新北市蘆洲區民權路35號1樓,"02-77292886, 02-82851197"
全家蘆洲永樂店,012039,10455,新北市蘆洲區永樂街38巷57弄1號1F,"02-77136516, 02-28470014"
全家蘆洲永成店,018325,12463,新北市蘆洲區永樂街83號一樓,"02-77230625, 02-28487328"
全家蘆洲光華店,017060,10826,"新北市蘆洲區光華路132巷1號,134號1樓","02-77230622, 02-82823555"
全家蘆洲金華店,018368,51139,新北市蘆洲區光華路150巷38號1樓,"02-77230623, 02-22827493"
全家蘆洲中華店,017993,11218,"新北市蘆洲區和平路122,124號","02-77230626, 02-82814768"
全家蘆洲成功店,016551,11077,新北市蘆洲區長安街248號,"02-77230630, 02-82831373"
全家蘆洲長興店,017112,19749,新北市蘆洲區長安街168號1樓,"02-77230628, 02-28481192"
全家蘆洲長發店,016987,51040,新北市蘆洲區長安街11號1樓＆B1,"02-77230627, 02-82860503"
全家蘆洲新安店,015866,55657,新北市蘆洲區長安街301號1樓,"02-77397330, 02-82868249"
全家蘆洲安宅店,017770,57770,新北市蘆洲區長安街71號1樓,"02-77463643, 02-28481650"
全家蘆洲長樂店,018407,58407,新北市蘆洲區長樂路176號1樓,"02-77134001, 02-22880271"
全家蘆洲信義店,018746,12757,新北市蘆洲區信義路220號1樓,"02-77230632, 02-82854161"
全家蘆洲復江店,018485,15011,"新北市蘆洲區復興路150,152號一樓","02-77230635, 02-22881963"
全家蘆洲復興店,016986,19639,新北市蘆洲區復興路11號1樓,"02-77095751, 02-82852663"
全家蘆洲集賢店,018486,10503,新北市蘆洲區集賢路237號,"02-77230637, 02-22897841"
全家蘆洲花園店,017425,57425,新北市蘆洲區集賢路269巷10號1樓,"02-77463126, 02-82863423"
全家五股工商店,018113,10952,新北市五股區工商路81號及83號,"02-77136505, 02-22933482"
全家五股高亞店,016985,15697,新北市五股區中興路一段142號142之1號一,"02-77096481, 02-29844397"
全家五股五權店,016477,14290,新北市五股區五工五路34號,"02-77096640, 02-22984246"
全家五股五福店,013819,10985,新北市五股區五福路24號,"02-77096641, 02-82957618"
全家五股六福店,017211,14279,新北市五股區五福路70號1樓,"02-77096642, 02-22931649"
全家五股維興店,018855,16750,"新北市五股區四維路78號,80號1樓","02-77096479, 02-89813796"
全家五股新五義店,012113,51781,新北市五股區民義路一段109號1樓,"02-77294226, 02-22939726"
全家五股民義店,,,,
全家五股水碓店,013597,16359,"新北市五股區成泰路一段7巷21號,23號1樓","02-77096645, 02-22977124"
全家五股蓬萊店,017783,52626,新北市五股區成泰路一段235-11號1樓及B1,"02-77304914, 02-82921512"
全家五股成泰店,016476,12917,新北市五股區成泰路三段577巷138號1樓,"02-77096646, 02-22931703"
全家五股青水店,016466,56466,新北市五股區成泰路四段16號1樓,"02-77463370, 02-82923238"
全家五股貿商店,015001,14152,新北市五股區自強路154號1樓,"02-77096648, 02-22936597"
全家五股自強店,013386,52110,新北市五股區自強路74號1樓,"02-77230803, 02-82921942"
全家五股御雲店,016438,50452,新北市五股區西雲路2號1樓,"02-77096741, 02-22931757"
全家五股金雲店,016943,56943,新北市五股區西雲路208號1樓,"02-77462113, 02-22952906"
全家五股芳洲店,017243,57243,新北市五股區芳洲一路38號1樓＆2樓,"02-77463023, 02-22953094"
全家五股凌雲店,013066,11435,新北市五股區凌雲路一段81號,"02-77136506, 02-22941821"
全家五股登科店,015853,55853,新北市五股區登林路76之9號1樓,"02-77397372, 02-22931643"
全家五股新五店,017853,57853,新北市五股區新五路三段25號1樓部份,"02-77463786, 02-22953177"
全家五股洲子洋店,016882,56882,新北市五股區新城八路72號1樓,"02-77464428, 02-22953856"
全家八里龍王店,017646,57646,新北市八里區中山路一段131號1樓,"02-77462863, 02-26101008"
全家八里華城店,017885,50082,新北市八里區中華路二段306號1樓,"02-77230618, 02-86304933"
全家八里中華店,016467,56467,新北市八里區中華路二段468號1樓,"02-77463563, 02-86303476"
全家八里廖添丁店,017641,57641,新北市八里區中華路三段17號1樓,"02-77462683, 02-26101005"
全家八里富塘店,015166,18967,新北市八里區訊塘路62號1樓,"02-77230619, 02-86303914"
全家八里船頭店,013618,11108,新北市八里區渡船頭街1號,"02-77230620, 02-86304308"
全家八里龍米店,014921,54921,新北市八里區龍米路一段222號1樓,"02-77293846, 02-26187522"
全家淡水興忠店,017189,16158,新北市淡水區11鄰大忠街43號1樓,"02-77230646, 02-26263386"
全家淡水新生店,015480,12227,新北市淡水區大義街11號,"02-77231518, 02-26224332"
全家淡水新江店,012464,52464,新北市淡水區中山北路二段188巷16號1樓,"02-77134746, 02-26227391"
全家淡水市鎮店,017796,57499,新北市淡水區中山北路二段185號1樓,"02-77462616, 02-26236102"
全家淡水正中店,015699,16011,新北市淡水區中正東路一段77號79號,"02-77230652, 02-26282285"
全家淡水登峰店,002353,12353,新北市淡水區中正東路二段27號2樓,"02-77230639, 02-28085461"
全家淡水紅林店,017105,16115,新北市淡水區中正東路二段69號1樓,"02-77230550, 02-28092016"
全家淡水新天闊店,014800,54511,新北市淡水區中正東路二段33號,"02-77293233, 02-28084041"
全家淡水淡海店,018703,12101,新北市淡水區中正路一段62巷2號,"02-77230641, 02-28050241"
全家淡水新頂店,018573,58573,新北市淡水區新市五路二段3號1樓,"02-77137212, 02-28059891"
全家淡水海都店,018299,58299,新北市淡水區新市五路三段312號,"02-77286750, 02-26238741"
全家淡水水源店,014623,15330,新北市淡水區水源街一段124號1樓,"02-77230643, 02-26291496"
全家淡水源德店,018321,53011,新北市淡水區水源街一段1號,"02-77302559, 02-26264758"
全家淡水富山店,012237,52237,新北市淡水區水源街二段177巷67號,"02-77179065, 02-26239971"
全家淡水新旭店,017606,15151,新北市淡水區北新路169巷35號1樓,"02-77136535, 02-26253827"
全家淡水學城店,014259,16600,新北市淡水區北新路182巷21弄1-1號,"02-77230648, 02-26299127"
全家淡水竹圍店,018319,10047,新北市淡水區民生路58號,"02-77462165, 02-28099936"
全家淡水竹勝店,016892,56561,新北市淡水區民族路56號1樓,"02-77463235, 02-28082083"
全家淡水加州店,017883,18633,新北市淡水區民權路19號,"02-77230650, 02-88093432"
全家淡水自強店,018455,11556,"新北市淡水區自強路82號,84號","02-77230651, 02-28080360"
全家淡水沙崙店,014991,12188,新北市淡水區沙崙路149號,"02-77096594, 02-28050829"
全家淡水校園店,016529,14269,新北市淡水區英專路151號〈淡大美食廣場B1部分〉,"02-77230653, 02-26209881"
全家淡水大學店,015160,53209,新北市淡水區英專路151號,"02-77462361, 02-26226380"
全家淡水捷運站店,018453,57140,新北市淡水區中正路1號(淡水站5號販賣店部分),"02-77294544, 02-26269599"
全家淡水摩洛哥店,016029,53946,新北市淡水區淡金路38巷70號,02-86268106
全家淡水新莊店,014945,19852,新北市淡水區淡金路一段166號,"02-26221903, 02-26227867"
全家淡水新崙店,018705,54483,新北市淡水區淡海路76號1樓,"02-77464135, 02-28053641"
全家淡水青水店,017729,52354,新北市淡水區清水街9-5號一樓,"02-77136291, 02-26209862"
全家淡水淡水店,015199,50685,新北市淡水區博愛街14號,"02-77230656, 02-26237472"
全家淡水義山店,015058,54271,新北市淡水區新市一路一段103號1樓,"02-77463348, 02-26258537"
全家淡水新民店,017429,10426,新北市淡水區新民街180之6號,"02-77230658, 02-26223099"
全家淡水新園店,017882,52372,新北市淡水區新民街78號,"02-77136295, 02-26218918"
全家淡水新盛店,019171,59171,新北市淡水區新民街122號,02-26293924
全家淡水旭陞店,012355,16116,新北市淡水區新生街53號1樓,"02-77231519, 02-26217371"
全家淡水福春店,014190,15639,新北市淡水區新春街2號一樓,"02-77096384, 02-26281994"
全家淡水新摩天店,015976,50302,新北市淡水區新春街184號,"02-77230659, 02-26255587"
全家淡水新興店,017100,50175,新北市淡水區新興街64號,"02-77231520, 02-26230631"
全家淡水鄧公店,016387,14671,新北市淡水區鄧公路32巷1號,"02-77231521, 02-26282840"
全家淡水麗景店,012586,15219,新北市淡水區學府路30號1樓,"02-77231522, 02-26252260"
全家淡水財庫店,016825,56825,新北市淡水區學府路136巷46號一樓,"02-77467094, 02-86319663"
全家淡水濱海店,018540,53190,新北市淡水區濱海路一段308號,"02-77462363, 02-26228293"
全家三芝吉祥店,015037,11514,"新北市三芝區淡金路一段73,75,77號","02-77230548, 02-26361917"
全家石門粽香店,015742,14672,新北市石門區中央路24號,"02-77230549, 02-26382011"
